CON,Urban,Provider Type,Type of Control,FTE - Employees on Payroll,Number of Beds,Total Discharges (V + XVIII + XIX + Unknown),Cost of Charity Care,Cost of Uncompensated Care,Total Costs,Total fixed Assets,Total Long Term Liabilities,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Inpatient %,Outpatient %,Charity %,Uncompensated %
1.0,1.0,1,2,2025.45,247.0,10436.0,1804425.0,5546458.0,354515550.0,121097099.0,114499739.0,406297259.0,489747380.0,896044639.0,0.45343417204463626,0.5465658279553637,0.0020137668610056827,0.0020137668610056827
0.0,1.0,1,1,3626.63,473.0,25258.0,7326067.0,22152029.0,534882264.0,447002967.0,412254697.0,992819530.0,1986810022.0,2979629552.0,0.333202336959504,0.666797663040496,0.002458717391590698,0.002458717391590698
1.0,2.0,2,4,382.0,115.0,3967.0,1726918.0,2806230.0,64765820.0,42324556.0,1619302.0,355414813.0,341215630.0,696630443.0,0.5101913311015034,0.4898086688984966,0.0024789585602419616,0.0024789585602419616
0.0,2.0,5,1,197.1,50.0,2787.0,5506029.0,8218170.0,39242361.0,19122054.0,5712036.0,114159557.0,176552603.0,290712160.0,0.39268930821469594,0.6073106917853041,0.01893979598239028,0.01893979598239028
0.0,1.0,5,1,1352.0,354.0,14225.0,16280543.0,32520004.0,244941438.0,112222759.0,42745225.0,679105264.0,780267715.0,1459372979.0,0.4653404398821612,0.5346595601178388,0.0111558479115845,0.0111558479115845
0.0,1.0,5,2,2011.92,249.0,14930.0,15322175.0,25628185.0,321475347.0,141380456.0,430693.0,634859658.0,626952419.0,1261812077.0,0.5031332870972355,0.4968667129027645,0.01214299282697387,0.01214299282697387
0.0,1.0,5,10,9017.3,516.0,31550.0,38645340.0,79852336.0,1513118539.0,797677012.0,583052662.0,1451598032.0,2220208644.0,3671806676.0,0.39533618190959463,0.6046638180904054,0.010524884181021082,0.010524884181021082
1.0,1.0,1,10,4342.87,408.0,19503.0,7413201.0,15302763.0,942194992.0,542701027.0,581027515.0,1571702965.0,1311585213.0,2883288178.0,0.5451078310494152,0.4548921689505849,0.002571092635333519,0.002571092635333519
1.0,1.0,1,1,3057.74,468.0,30245.0,7556968.0,18722137.0,585115002.0,458648121.0,413026874.0,1434202267.0,826326532.0,2260528799.0,0.634454322207465,0.36554567779253494,0.003343008946996388,0.003343008946996388
1.0,1.0,1,2,2203.2,398.0,19311.0,3912344.0,13592214.0,489894737.0,270175424.0,42633617.0,964247578.0,857870656.0,1822118234.0,0.5291904553763441,0.4708095446236559,0.0021471405790234794,0.0021471405790234794
1.0,1.0,1,1,3315.82,594.0,28838.0,4845075.0,12795957.0,689327483.0,189958510.0,189040246.0,1718668254.0,743960381.0,2462628635.0,0.6978998902122325,0.30210010978776747,0.001967440372916804,0.001967440372916804
1.0,1.0,1,2,2770.1,258.0,15865.0,7294169.0,13511960.0,445175273.0,248510638.0,273444445.0,741718742.0,1040535333.0,1782254075.0,0.416168913514758,0.583831086485242,0.004092665070775613,0.004092665070775613
1.0,1.0,1,9,4239.44,332.0,15066.0,22924993.0,38483588.0,788887577.0,286872995.0,12951868.0,1575551272.0,871734949.0,2447286221.0,0.6437952612490928,0.35620473875090725,0.009367516068730401,0.009367516068730401
1.0,1.0,1,2,1549.35,261.0,16725.0,5750182.0,14162978.0,340636254.0,405126306.0,4157019.0,1037018487.0,826863693.0,1863882180.0,0.5563755574936609,0.4436244425063391,0.003085056588716353,0.003085056588716353
1.0,1.0,1,11,3133.54,311.0,16978.0,4135888.0,15284668.0,427436013.0,379539706.0,299977849.0,872639074.0,1149259125.0,2021898199.0,0.43159397166068697,0.5684060283393131,0.002045547101256407,0.002045547101256407
1.0,1.0,1,1,2587.0,333.0,23642.0,6883446.0,14112740.0,610605567.0,217949289.0,8742396.0,1733674235.0,1096504122.0,2830178357.0,0.6125671305174213,0.3874328694825787,0.0024321597905569738,0.0024321597905569738
1.0,1.0,1,11,3282.23,304.0,19515.0,1802390.0,9845982.0,456258017.0,317397503.0,212350037.0,807009396.0,997101927.0,1804111323.0,0.4473168510788178,0.5526831489211822,0.0009990458886998516,0.0009990458886998516
1.0,1.0,1,2,2747.55,349.0,19421.0,11676277.0,27805583.0,553832556.0,380354818.0,2992999.0,1543598257.0,1807584936.0,3351183193.0,0.4606129143355369,0.5393870856644631,0.003484225220629411,0.003484225220629411
1.0,1.0,5,2,1962.88,495.0,19371.0,14687164.0,19239107.0,267566812.0,158194624.0,17181008.0,1018961440.0,755753444.0,1774714884.0,0.5741550088898674,0.4258449911101326,0.00827578792087259,0.00827578792087259
1.0,1.0,2,4,602.9,195.0,10646.0,6512597.0,8953815.0,130466143.0,56273863.0,3076914.0,535933786.0,375548063.0,911481849.0,0.5879807552810632,0.4120192447189368,0.0071450649369979935,0.0071450649369979935
1.0,1.0,1,11,946.82,196.0,11234.0,2326190.0,16482615.0,151466811.0,107236811.0,38790759.0,312232474.0,323707126.0,635939600.0,0.4909781903816023,0.5090218096183977,0.0036578788300020947,0.0036578788300020947
0.0,1.0,5,11,10949.15,769.0,51542.0,395338535.0,529496934.0,1194624535.0,1626044246.0,1156973020.0,2619073022.0,3910624747.0,6529697769.0,0.40110172241572245,0.5988982775842776,0.06054469119181678,0.06054469119181678
0.0,1.0,5,1,445.04,439.0,3616.0,881354.0,8807372.0,84665926.0,130399446.0,153608767.0,166595088.0,256785094.0,423380182.0,0.3934881581207313,0.6065118418792687,0.002081708208061567,0.002081708208061567
0.0,1.0,1,2,913.0,165.0,14265.0,2137799.0,7873416.0,215855217.0,158059160.0,217992506.0,957291962.0,367513594.0,1324805556.0,0.7225905399207128,0.2774094600792873,0.0016136700139261794,0.0016136700139261794
0.0,1.0,5,2,6735.09,559.0,31827.0,16529834.0,47438129.0,1156580493.0,513573590.0,85215869.0,1456040610.0,1870829578.0,3326870188.0,0.43766078257334157,0.5623392174266584,0.00496858400415592,0.00496858400415592
0.0,1.0,5,1,3195.85,348.0,17428.0,8273644.0,18068309.0,483693929.0,297322352.0,180310908.0,856300440.0,827745870.0,1684046310.0,0.5084779645994415,0.49152203540055855,0.004912955155015898,0.004912955155015898
1.0,2.0,2,2,99.33,20.0,43.0,6456.0,358071.0,13700659.0,2440481.0,465701.0,4970324.0,11181358.0,16151682.0,0.30772795056267205,0.6922720494373279,0.0003997106926696551,0.0003997106926696551
0.0,2.0,5,2,2383.31,205.0,10227.0,3255585.0,9243061.0,308056787.0,100374344.0,90080426.0,315618759.0,718916277.0,1034535036.0,0.305082716405943,0.694917283594057,0.0031469064717108333,0.0031469064717108333
0.0,1.0,5,2,2399.89,315.0,17141.0,14772369.0,25178797.0,387644717.0,126398787.0,843573.0,754863863.0,527255906.0,1282119769.0,0.5887623615606227,0.41123763843937733,0.011521832325791086,0.011521832325791086
0.0,1.0,5,2,1134.01,204.0,8618.0,14677477.0,21755442.0,192842216.0,52301738.0,482809.0,358471959.0,274243462.0,632715421.0,0.5665611222711134,0.43343887772888656,0.023197596443599245,0.023197596443599245
0.0,1.0,5,2,3579.54,484.0,25821.0,29186200.0,49894290.0,676906327.0,384319428.0,1741937.0,1298935409.0,1014467656.0,2313403065.0,0.5614825313633792,0.43851746863662083,0.012616132675522326,0.012616132675522326
1.0,2.0,2,11,66.06,15.0,152.0,6265.0,381128.0,8982955.0,2444484.0,1819762.0,7949694.0,28475898.0,36425592.0,0.2182447439701186,0.7817552560298814,0.00017199445928016763,0.00017199445928016763
1.0,2.0,2,2,110.0,25.0,201.0,33798.0,1108101.0,15141430.0,5342646.0,4960810.0,3669623.0,26133525.0,29803148.0,0.12312870439055633,0.8768712956094437,0.0011340412764450252,0.0011340412764450252
0.0,1.0,3,2,2784.0,418.0,25551.0,8101245.0,27604594.0,618366032.0,352169167.0,97647278.0,2211718118.0,1616206092.0,3827924210.0,0.5777852425139839,0.42221475748601617,0.0021163545973132,0.0021163545973132
0.0,1.0,1,11,2145.84,393.0,20829.0,2119114.0,7741489.0,394278956.0,182118345.0,141809402.0,1302160600.0,598693599.0,1900854199.0,0.6850397051415305,0.31496029485846955,0.0011148219579991047,0.0011148219579991047
0.0,1.0,3,2,3756.0,832.0,31633.0,6741746.0,24688919.0,828544891.0,408464166.0,358293220.0,3142714859.0,2040791772.0,5183506631.0,0.6062912778397871,0.39370872216021285,0.0013006149080008768,0.0013006149080008768
0.0,2.0,2,11,325.23,25.0,995.0,152273.0,2576375.0,44099811.0,38478379.0,24513731.0,22824064.0,86617320.0,109441384.0,0.20855057900218074,0.7914494209978192,0.0013913658109440574,0.0013913658109440574
1.0,1.0,1,2,3251.89,396.0,15609.0,3176469.0,8948743.0,606999317.0,230759257.0,8536225.0,1597833943.0,1215019899.0,2812853842.0,0.5680472689842659,0.431952731015734,0.0011292691260991583,0.0011292691260991583
1.0,2.0,2,2,127.23,25.0,540.0,1611.0,1464001.0,25343533.0,4313644.0,9275478.0,6117936.0,70563924.0,76681860.0,0.07978335423788625,0.9202166457621137,2.1008880066289473e-05,2.1008880066289473e-05
1.0,2.0,2,2,70.41,23.0,119.0,65949.0,252778.0,14104214.0,4250490.0,1969966.0,7270854.0,13644448.0,20915302.0,0.3476332304453457,0.6523667695546543,0.0031531459598336184,0.0031531459598336184
1.0,2.0,2,2,234.17,25.0,815.0,788733.0,1972178.0,39277146.0,32366941.0,14706766.0,15518000.0,50155881.0,65673881.0,0.2362887614331792,0.7637112385668208,0.012009842999837332,0.012009842999837332
1.0,1.0,1,5,412.44,82.0,4874.0,1906365.0,2742589.0,108958924.0,125409563.0,4211879.0,311252185.0,197346846.0,508599031.0,0.6119795084705932,0.38802049152940676,0.0037482670705284928,0.0037482670705284928
0.0,2.0,5,2,5299.38,468.0,24539.0,10906132.0,22692028.0,831940250.0,714412611.0,95705313.0,1070059781.0,1773952637.0,2844012418.0,0.37625003823031833,0.6237499617696817,0.0038347694725150107,0.0038347694725150107
1.0,2.0,2,13,101.0,25.0,216.0,72226.0,849140.0,11569750.0,11919383.0,6340504.0,9306498.0,17951184.0,27257682.0,0.34142661140444736,0.6585733885955526,0.0026497484268838416,0.0026497484268838416
0.0,1.0,1,2,1531.17,214.0,9625.0,222123.0,9659734.0,199376718.0,112711893.0,71818143.0,213037870.0,356313591.0,569351461.0,0.3741763824155709,0.6258236175844291,0.000390133362633103,0.000390133362633103
0.0,2.0,2,11,133.54,25.0,201.0,2144946.0,2274797.0,22368766.0,52025450.0,49279596.0,2781916.0,36718923.0,39500839.0,0.07042675726457355,0.9295732427354264,0.054301276993129186,0.054301276993129186
1.0,1.0,5,2,1045.92,89.0,4508.0,1990145.0,4579000.0,134322677.0,76845787.0,44413738.0,135280275.0,423206268.0,558486543.0,0.24222656158073266,0.7577734384192674,0.0035634609731321674,0.0035634609731321674
1.0,2.0,1,11,530.52,90.0,2547.0,103358.0,1320797.0,56243423.0,37384284.0,22803046.0,50852850.0,249109778.0,299962628.0,0.16953061899431018,0.8304693810056898,0.00034456959084916406,0.00034456959084916406
1.0,2.0,2,2,111.91,25.0,290.0,17123.0,938826.0,14596852.0,14173750.0,27184626.0,3411062.0,21631019.0,25042081.0,0.13621320049240318,0.8637867995075968,0.0006837690525799354,0.0006837690525799354
1.0,2.0,2,2,171.87,25.0,520.0,211560.0,709399.0,20524486.0,4948699.0,1571946.0,12981512.0,54100477.0,67081989.0,0.19351710039486159,0.8064828996051384,0.003153752641413182,0.003153752641413182
1.0,2.0,5,2,3769.0,463.0,30644.0,7030357.0,12977005.0,614219568.0,258790436.0,396379258.0,1548073491.0,815052690.0,2363126181.0,0.6550955693550415,0.34490443064495846,0.0029750239562006697,0.0029750239562006697
1.0,1.0,5,2,5016.29,596.0,27435.0,10708584.0,21629017.0,809872676.0,344329817.0,651147838.0,1709348134.0,1321354988.0,3030703122.0,0.5640104177778981,0.43598958222210193,0.0035333662087407847,0.0035333662087407847
1.0,1.0,5,2,1711.82,275.0,14034.0,6461346.0,8072710.0,213082807.0,36963000.0,161746000.0,333968128.0,177157700.0,511125828.0,0.6533970887497393,0.34660291125026066,0.0126413999176735,0.0126413999176735
1.0,2.0,5,2,10439.9,717.0,38683.0,8714901.0,34111467.0,1699167882.0,690619842.0,507980876.0,1697419886.0,2595801807.0,4293221693.0,0.3953720556214473,0.6046279443785527,0.0020299210297500935,0.0020299210297500935
1.0,2.0,2,2,890.95,65.0,3423.0,40974.0,3271877.0,109217962.0,53827763.0,30734724.0,95380689.0,301836369.0,397217058.0,0.24012233885484344,0.7598776611451565,0.00010315266974259701,0.00010315266974259701
1.0,2.0,2,2,805.32,78.0,3858.0,464781.0,4968638.0,103789311.0,103779384.0,30020455.0,85931433.0,200643271.0,286574704.0,0.29985700691851713,0.7001429930814829,0.0016218493590418224,0.0016218493590418224
1.0,1.0,5,2,2332.5,435.0,25096.0,6972254.0,11315545.0,349091729.0,165236828.0,92393551.0,762083957.0,773489583.0,1535573540.0,0.49628620000836954,0.5037137999916305,0.004540488500472599,0.004540488500472599
1.0,1.0,5,1,1169.98,149.0,8359.0,11285629.0,18802250.0,173088133.0,81815954.0,83786789.0,386117440.0,554910312.0,941027752.0,0.4103146152484566,0.5896853847515434,0.011992875848787932,0.011992875848787932
1.0,1.0,2,2,1568.08,311.0,18138.0,8479322.0,11990357.0,250474974.0,127006072.0,2059663.0,830378898.0,689116938.0,1519495836.0,0.5464831678551569,0.45351683214484306,0.00558035224520352,0.00558035224520352
0.0,1.0,5,11,2620.64,289.0,16588.0,1550692.0,18310067.0,360585624.0,182792067.0,119421222.0,523565425.0,675781091.0,1199346516.0,0.4365422486456783,0.5634577513543216,0.0012929474337173127,0.0012929474337173127
1.0,2.0,2,11,88.99,20.0,208.0,5522.0,455933.0,13039572.0,9977359.0,1368463.0,2295581.0,15870793.0,18166374.0,0.12636429262108112,0.8736357073789188,0.00030396819970787784,0.00030396819970787784
1.0,1.0,5,2,3165.87,285.0,17387.0,12523797.0,18771778.0,406419238.0,67563000.0,208467000.0,592859706.0,386201229.0,979060935.0,0.6055391291860706,0.3944608708139295,0.012791642023792932,0.012791642023792932
1.0,1.0,2,1,1182.76,254.0,9521.0,820722.0,5124362.0,233221953.0,75369000.0,143852000.0,667151196.0,360158177.0,1027309373.0,0.6494160508355451,0.35058394916445484,0.000798904421170895,0.000798904421170895
1.0,2.0,2,2,364.43,87.0,1750.0,4201.0,629510.0,28573654.0,20005792.0,2369077.0,27057347.0,66925831.0,93983178.0,0.28789563808961643,0.7121043619103836,4.469948866806781e-05,4.469948866806781e-05
1.0,2.0,2,6,79.43,16.0,477.0,994250.0,2200100.0,20184601.0,5205064.0,3827178.0,9871308.0,65184625.0,75055933.0,0.13151935637120118,0.8684806436287988,0.0132467875657478,0.0132467875657478
1.0,2.0,2,2,90.12,25.0,209.0,13903.0,209717.0,11994402.0,8575263.0,8269038.0,2420824.0,16118295.0,18539119.0,0.13057923626252144,0.8694207637374786,0.0007499277608606968,0.0007499277608606968
0.0,2.0,2,9,54.88,10.0,101.0,15294.0,195394.0,7613050.0,4221445.0,5219971.0,2414826.0,4783413.0,7198239.0,0.3354745514840505,0.6645254485159495,0.0021246863295314314,0.0021246863295314314
1.0,1.0,2,2,130.75,21.0,573.0,165668.0,516689.0,25193317.0,21093845.0,11785178.0,28471776.0,63148069.0,91619845.0,0.3107599232458863,0.6892400767541137,0.0018082108739651327,0.0018082108739651327
1.0,2.0,2,9,67.63,20.0,107.0,15094.0,313309.0,10442842.0,3413381.0,537207.0,2457101.0,12181117.0,14638218.0,0.1678551993145614,0.8321448006854386,0.001031136440241565,0.001031136440241565
0.0,2.0,5,2,1372.09,250.0,14890.0,446098.0,6672920.0,246873520.0,96130946.0,140848783.0,502478008.0,601297083.0,1103775091.0,0.4552358647129499,0.54476413528705,0.00040415661092319395,0.00040415661092319395
0.0,2.0,2,2,1025.78,93.0,5239.0,809780.0,4702847.0,153953005.0,87371693.0,41807234.0,130023534.0,267440551.0,397464085.0,0.3271327873561205,0.6728672126438795,0.002037366470482484,0.002037366470482484
0.0,1.0,5,4,1111.0,374.0,16907.0,16180551.0,27705323.0,249504862.0,117301751.0,3536523.0,1758330971.0,938612013.0,2696942984.0,0.6519718738703599,0.3480281261296401,0.005999589570856126,0.005999589570856126
0.0,1.0,5,11,8063.48,629.0,29613.0,598407834.0,632190751.0,1080692197.0,402507315.0,841839338.0,921349167.0,2081574760.0,3002923927.0,0.3068173518203147,0.6931826481796853,0.19927505609435306,0.19927505609435306
0.0,1.0,5,4,701.24,260.0,8962.0,6501013.0,8827919.0,158431211.0,101642917.0,41662.0,973537522.0,626204952.0,1599742474.0,0.6085589010872259,0.3914410989127741,0.004063787206790135,0.004063787206790135
0.0,2.0,2,11,105.0,25.0,347.0,986177.0,1722362.0,14556861.0,8091098.0,1204425.0,7050128.0,25408502.0,32458630.0,0.21720349873053793,0.7827965012694621,0.03038258238255897,0.03038258238255897
1.0,1.0,2,2,873.91,133.0,7408.0,3808203.0,7269789.0,200049435.0,103338087.0,140165961.0,220696267.0,333683395.0,554379662.0,0.39809589371263765,0.6019041062873624,0.0068693050287259635,0.0068693050287259635
1.0,1.0,5,2,4044.29,467.0,26485.0,8405836.0,18658489.0,494652988.0,322263513.0,446319038.0,973359309.0,1225782069.0,2199141378.0,0.44260879211195486,0.5573912078880451,0.0038223263334004713,0.0038223263334004713
1.0,2.0,2,11,161.95,15.0,228.0,85853.0,1587209.0,21951904.0,6430953.0,2493206.0,4277893.0,29668347.0,33946240.0,0.12601964164514243,0.8739803583548575,0.002529087168416885,0.002529087168416885
1.0,1.0,2,1,986.15,256.0,12945.0,653443.0,7124225.0,193263254.0,129376972.0,14333556.0,531355828.0,411287604.0,942643432.0,0.5636869785138439,0.4363130214861562,0.000693202729491887,0.000693202729491887
1.0,1.0,5,1,6170.98,684.0,42132.0,22185075.0,40667113.0,1043747490.0,394912890.0,360957071.0,2538523073.0,2003044794.0,4541567867.0,0.5589530196048483,0.4410469803951517,0.004884893422203703,0.004884893422203703
1.0,2.0,2,2,339.67,36.0,1344.0,86320.0,1320185.0,53357006.0,36585971.0,9135008.0,31179258.0,112906551.0,144085809.0,0.2163936769095699,0.7836063230904301,0.0005990874507287529,0.0005990874507287529
1.0,1.0,5,2,550.9,123.0,3219.0,137774.0,5639349.0,52082999.0,50628944.0,19626.0,153150803.0,180027528.0,333178331.0,0.4596661569806591,0.5403338430193408,0.0004135142870380727,0.0004135142870380727
0.0,1.0,5,2,1268.23,310.0,11766.0,5942227.0,7992958.0,287136288.0,109665500.0,91523669.0,1201896962.0,464584125.0,1666481087.0,0.7212184832914338,0.27878151670856616,0.003565733236551277,0.003565733236551277
1.0,1.0,5,4,721.53,204.0,10411.0,8459826.0,9489266.0,124007967.0,82323739.0,160684791.0,946653723.0,718732083.0,1665385806.0,0.5684290808708862,0.4315709191291138,0.0050797995092315565,0.0050797995092315565
1.0,1.0,1,4,1339.69,293.0,14349.0,8923641.0,12330571.0,227130012.0,77861778.0,14279941.0,874753937.0,619854504.0,1494608441.0,0.5852729805371145,0.41472701946288554,0.005970554397531333,0.005970554397531333
1.0,2.0,2,1,87.63,25.0,509.0,1225275.0,3170355.0,21549620.0,11214598.0,13380097.0,11716869.0,70700054.0,82416923.0,0.14216581465920536,0.8578341853407946,0.014866788948187255,0.014866788948187255
0.0,2.0,2,2,47.91,16.0,43.0,3629.0,145205.0,6384409.0,906118.0,1842831.0,5054035.0,4977476.0,10031511.0,0.5038159256367261,0.4961840743632739,0.00036176005788160926,0.00036176005788160926
1.0,1.0,5,1,1643.23,327.0,16791.0,2559942.0,18294735.0,255978638.0,90254350.0,36490399.0,332771484.0,410229430.0,743000914.0,0.4478749322238384,0.5521250677761615,0.0034454089514081,0.0034454089514081
1.0,2.0,2,4,1158.64,249.0,14904.0,4211921.0,8426641.0,211900229.0,162977500.0,26031413.0,776540598.0,800157579.0,1576698177.0,0.49251062081997954,0.5074893791800205,0.002671355279939542,0.002671355279939542
0.0,2.0,2,2,153.09,25.0,582.0,148758.0,593004.0,25080903.0,4697322.0,7951979.0,16412014.0,62623234.0,79035248.0,0.20765436201326273,0.7923456379867373,0.0018821728755757177,0.0018821728755757177
1.0,1.0,2,11,49.24,25.0,21.0,165083.0,550367.0,7373489.0,1651722.0,1831392.0,233078.0,8354305.0,8587383.0,0.02714191273406578,0.9728580872659343,0.01922390092534594,0.01922390092534594
0.0,1.0,5,2,2506.49,609.0,25726.0,2593867.0,6461897.0,576956680.0,596839877.0,282210000.0,2131878953.0,1438892465.0,3570771418.0,0.5970359632244597,0.40296403677554027,0.0007264164227719827,0.0007264164227719827
1.0,1.0,2,2,362.88,81.0,2194.0,71417.0,1246135.0,57528005.0,25577749.0,22481809.0,51744704.0,124020419.0,175765123.0,0.2943968810012439,0.705603118998756,0.00040632065554893957,0.00040632065554893957
1.0,2.0,5,8,271.74,25.0,775.0,134252.0,990217.0,35704903.0,17690735.0,5970951.0,20666519.0,79530329.0,100196848.0,0.2062591729432447,0.7937408270567553,0.0013398824681590783,0.0013398824681590783
1.0,2.0,5,2,5565.89,621.0,31729.0,19508931.0,32042751.0,900830998.0,545895031.0,842841251.0,2308657795.0,1107464880.0,3416122675.0,0.6758123213476226,0.3241876786523774,0.005710840287666191,0.005710840287666191
1.0,1.0,2,2,1013.8,128.0,8530.0,1605030.0,4112233.0,192228350.0,125053420.0,72775406.0,418219650.0,439055524.0,857275174.0,0.4878476161261145,0.5121523838738855,0.0018722459820118388,0.0018722459820118388
0.0,1.0,3,2,1717.68,370.0,19011.0,3162854.0,7132428.0,391905851.0,478531945.0,169988851.0,1481660783.0,780238209.0,2261898992.0,0.65505170135378,0.34494829864622,0.0013983179669766616,0.0013983179669766616
1.0,1.0,2,2,633.44,123.0,6032.0,27739.0,1597524.0,104179663.0,34511361.0,3710364.0,282506842.0,328914925.0,611421767.0,0.4620490424901736,0.5379509575098265,4.536802825340041e-05,4.536802825340041e-05
0.0,1.0,5,2,1176.27,133.0,12752.0,3046014.0,5567238.0,194068298.0,40246081.0,24433395.0,424195549.0,373137005.0,797332554.0,0.5320183490212793,0.46798165097872074,0.003820255406252985,0.003820255406252985
1.0,1.0,2,2,3943.28,731.0,36777.0,42386571.0,55960034.0,576863770.0,479864519.0,373478000.0,1986310571.0,1727439272.0,3713749843.0,0.5348530878416519,0.4651469121583481,0.011413415763556048,0.011413415763556048
1.0,1.0,5,2,1165.3,114.0,8368.0,7892398.0,12459714.0,317447018.0,563970671.0,30669991.0,439025860.0,1062449858.0,1501475718.0,0.2923962437333269,0.7076037562666732,0.005256427330381909,0.005256427330381909
1.0,1.0,5,2,1060.1,144.0,7788.0,2291203.0,5355860.0,294072434.0,224726818.0,45257144.0,482220194.0,1090325381.0,1572545575.0,0.30664942349922036,0.6933505765007796,0.0014570026054729764,0.0014570026054729764
1.0,1.0,5,2,843.9,98.0,5056.0,1874340.0,4043116.0,155549384.0,98714076.0,9466595.0,293764143.0,428524999.0,722289142.0,0.4067126666013207,0.5932873333986792,0.002594999552132268,0.002594999552132268
1.0,1.0,5,2,706.45,46.0,2947.0,1764667.0,4543521.0,93299107.0,140453924.0,76147057.0,89432124.0,260578075.0,350010199.0,0.2555129086395565,0.7444870913604434,0.005041758797434357,0.005041758797434357
1.0,2.0,5,2,2756.09,172.0,11413.0,3115855.0,14083289.0,339166739.0,368072125.0,323173953.0,358342431.0,664649977.0,1022992408.0,0.3502884559041615,0.6497115440958385,0.0030458241680323397,0.0030458241680323397
1.0,1.0,5,2,1503.0,159.0,7772.0,717349.0,4930807.0,205567228.0,84775852.0,35766409.0,245308048.0,397526135.0,642834183.0,0.3816039260003073,0.6183960739996927,0.0011159160775369035,0.0011159160775369035
0.0,2.0,2,8,143.39,25.0,376.0,1439.0,358485.0,20747940.0,17514871.0,23402999.0,12286693.0,28084372.0,40371065.0,0.30434403947480704,0.695655960525193,3.564434081686971e-05,3.564434081686971e-05
1.0,2.0,2,11,147.38,25.0,505.0,123961.0,1627259.0,20094492.0,4581417.0,386338.0,6845648.0,40378795.0,47224443.0,0.14495984632365067,0.8550401536763493,0.002624933024620322,0.002624933024620322
1.0,1.0,5,9,139.86,25.0,453.0,432298.0,2043956.0,21598884.0,10321045.0,3465188.0,11260532.0,38341895.0,49602427.0,0.22701574662868815,0.7729842533713118,0.008715259033595272,0.008715259033595272
1.0,1.0,2,4,266.08,54.0,2750.0,1862858.0,3154208.0,42844017.0,4409896.0,-4208007.0,88968993.0,197071360.0,286040353.0,0.31103650959345586,0.6889634904065441,0.006512570623208537,0.006512570623208537
1.0,1.0,5,1,2161.18,319.0,19128.0,13969158.0,22458172.0,457296512.0,169538988.0,304475398.0,1398862432.0,1932859016.0,3331721448.0,0.4198617603040385,0.5801382396959616,0.004192774881701335,0.004192774881701335
0.0,1.0,5,1,311.55,44.0,2973.0,482387.0,2185558.0,67037893.0,92710519.0,101033593.0,98157393.0,151726564.0,249883957.0,0.39281190428723683,0.6071880957127632,0.0019304440580793268,0.0019304440580793268
1.0,2.0,5,11,167.33,25.0,1056.0,182055.0,548068.0,23457095.0,12028345.0,9333129.0,17011351.0,38168426.0,55179777.0,0.30828959312394466,0.6917104068760553,0.0032993065557332716,0.0032993065557332716
0.0,2.0,2,12,144.27,32.0,754.0,43395.0,1066260.0,18910978.0,22357860.0,30518032.0,14334899.0,23655190.0,37990089.0,0.37733259851010087,0.6226674014898991,0.0011422716066814163,0.0011422716066814163
1.0,1.0,5,4,768.0,197.0,7359.0,6261122.0,9001529.0,122213302.0,54579685.0,70236508.0,422680515.0,282948164.0,705628679.0,0.5990126642797635,0.4009873357202365,0.008873111576010645,0.008873111576010645
1.0,2.0,3,2,158.81,25.0,132.0,252390.0,1928679.0,18663668.0,10320059.0,4669064.0,1760311.0,51070427.0,52830738.0,0.03331982604520876,0.9666801739547912,0.004777332468836608,0.004777332468836608
1.0,2.0,5,1,175.36,25.0,510.0,801909.0,2534799.0,25695952.0,17967289.0,788725.0,9316550.0,50911227.0,60227777.0,0.15468859161114315,0.8453114083888569,0.013314603990779869,0.013314603990779869
0.0,1.0,1,4,673.79,194.0,8717.0,9677587.0,9875218.0,147068019.0,99619401.0,150370542.0,669073749.0,456608013.0,1125681762.0,0.5943720255458843,0.40562797445411575,0.008597089627538978,0.008597089627538978
1.0,2.0,2,9,183.58,25.0,746.0,136086.0,555497.0,29928121.0,23448372.0,23577283.0,9012793.0,38348717.0,47361510.0,0.19029783889913982,0.8097021611008601,0.002873345887831701,0.002873345887831701
1.0,2.0,1,2,209.44,30.0,1204.0,1985954.0,3131774.0,40457846.0,57239890.0,15697094.0,67637747.0,145296443.0,212934190.0,0.31764625023346416,0.6823537497665358,0.009326609315300657,0.009326609315300657
1.0,2.0,2,2,407.06,25.0,2335.0,790733.0,3465530.0,90795797.0,31665573.0,13205955.0,26581538.0,186080623.0,212662161.0,0.12499420618602668,0.8750057938139734,0.0037182590277543546,0.0037182590277543546
1.0,1.0,1,9,222.72,49.0,926.0,113674.0,2241131.0,22758834.0,20084620.0,16647033.0,14225755.0,63919399.0,78145154.0,0.1820427022256556,0.8179572977743444,0.001454651941693019,0.001454651941693019
0.0,1.0,1,9,670.27,100.0,2292.0,5685373.0,8149699.0,279222233.0,31596810.0,116657315.0,165752433.0,307634780.0,473387213.0,0.3501413397915334,0.6498586602084666,0.012009984308553767,0.012009984308553767
0.0,1.0,5,4,1283.26,258.0,15495.0,11049138.0,13128863.0,369676578.0,303250546.0,406819659.0,3078593675.0,994374832.0,4072968507.0,0.7558599261715333,0.24414007382846675,0.0027127973076664894,0.0027127973076664894
0.0,1.0,1,4,1197.0,456.0,14913.0,860731.0,3785332.0,237390988.0,64904224.0,26286917.0,972638286.0,152272862.0,1124911148.0,0.8646356538729937,0.1353643461270063,0.0007651546537967103,0.0007651546537967103
